,Weather,Track Name,Artist,Album,Image,Popularity,Season
176,Fog,"Sea, Swallow Me",Cocteau Twins,The Moon and the Melodies,https://i.scdn.co/image/ab67616d0000b2732bace4cf1388fa974fcdc14c,72,Spring
177,Fog,"Flightless Bird, American Mouth",Iron & Wine,The Shepherd's Dog,https://i.scdn.co/image/ab67616d0000b273816243514f01ac30d0932622,69,Autumn
178,Fog,Francis Forever,Mitski,Bury Me At Makeout Creek,https://i.scdn.co/image/ab67616d0000b27350f8ace2690355fa20e58227,0,Spring
179,Fog,Change,Alex G,Trick,https://i.scdn.co/image/ab67616d0000b273efcb38f6e6b28f81f836ec6a,54,Autumn
180,Fog,Marigold,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,https://i.scdn.co/image/ab67616d0000b273aca059cebc1841277db22d1c,66,Spring
181,Fog,First Love / Late Spring,Mitski,Bury Me At Makeout Creek,https://i.scdn.co/image/ab67616d0000b27350f8ace2690355fa20e58227,0,Spring
182,Fog,Show Me How,Men I Trust,Show Me How,https://i.scdn.co/image/ab67616d0000b27340faefaf8ebe0e1564c60faa,81,Autumn
183,Fog,505 (slowed),Blockk Kid,505 (slowed),https://i.scdn.co/image/ab67616d0000b273066c905be9bfe6a3c1f9228b,0,Spring
184,Fog,Yellow,Coldplay,Parachutes,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0,90,Autumn
185,Fog,Crack Baby,Mitski,Puberty 2,https://i.scdn.co/image/ab67616d0000b27351630f0f26aff5bbf9e10835,0,Autumn
186,Fog,Exit Music (For A Film),Radiohead,OK Computer,https://i.scdn.co/image/ab67616d0000b273c8b444df094279e70d0ed856,74,Autumn
187,Fog,Brian is the Most Beautiful,Memo Boy,Songs & Demos 2015-2017,https://i.scdn.co/image/ab67616d0000b273589ba0c9d1648e66f0f91419,30,Autumn
188,Fog,Fear,Current Joys,A Different Age,https://i.scdn.co/image/ab67616d0000b273c78110ba986c9b9cf57c0e0a,0,Spring
189,Fog,Last Words of a Shooting Star,Mitski,Bury Me At Makeout Creek,https://i.scdn.co/image/ab67616d0000b273e90db8983ebd43b776694179,68,Spring
190,Fog,Wherever You Go,Beach House,B-Sides and Rarities,https://i.scdn.co/image/ab67616d0000b273798ee13ba20fe72d45f4a9b3,61,Autumn
191,Fog,A Burning Hill,Mitski,Puberty 2,https://i.scdn.co/image/ab67616d0000b27329eb9ad9b9af34bbb54eb053,69,Spring
192,Fog,John Wayne,Cigarettes After Sex,Cigarettes After Sex,https://i.scdn.co/image/ab67616d0000b2736b701428ed4c6e053902174a,67,Spring
193,Fog,Why Can't I Have You,Gloria Laing,Why Can't I Have You,https://i.scdn.co/image/ab67616d0000b2739eac1309cf19adbb9ad94b84,53,Autumn
194,Fog,Somewhere Tonight,Beach House,Thank Your Lucky Stars,https://i.scdn.co/image/ab67616d0000b2733a742e77f706953b88daaf52,55,Autumn
195,Fog,What Would I Do?,Strawberry Guy,What Would I Do?,https://i.scdn.co/image/ab67616d0000b273c2a086b79dba30e3c6113db5,0,Autumn
196,Fog,Wildflower,Beach House,Depression Cherry,https://i.scdn.co/image/ab67616d0000b2739b7190e673e46271b2754aab,63,Spring
197,Fog,Dealer,Lana Del Rey,Blue Banisters,https://i.scdn.co/image/ab67616d0000b2736946deb6f548e464b385ee0e,75,Spring
198,Fog,Fade Into You,Mazzy Star,So Tonight That I Might See,https://i.scdn.co/image/ab67616d0000b27389a392107ebd79818022b3ea,80,Spring
199,Fog,Love Songs on the Radio,Mojave 3,Ask Me Tomorrow,https://i.scdn.co/image/ab67616d0000b2733cd905ad8389d0e961563fac,57,Autumn
200,Fog,I Want You,Mitski,"Retired from Sad, New Career in Business",https://i.scdn.co/image/ab67616d0000b27327b902dbec1dbc25a89100e3,1,Autumn
201,Fog,PPP,Beach House,Depression Cherry,https://i.scdn.co/image/ab67616d0000b2739b7190e673e46271b2754aab,61,Spring
202,Fog,Watching Him Fade Away,Mac DeMarco,This Old Dog,https://i.scdn.co/image/ab67616d0000b273d18fa8f63707115cb1b38f65,76,Autumn
203,Fog,Hurts Me Too,Faye Webster,Atlanta Millionaires Club,https://i.scdn.co/image/ab67616d0000b273ac4ebd092fa2cf210e4c8023,64,Spring
204,Fog,Arcadia,Lana Del Rey,Blue Banisters,https://i.scdn.co/image/ab67616d0000b2736946deb6f548e464b385ee0e,62,Spring
205,Fog,Fall in Love with You.,Montell Fish,Fall in Love with You.,https://i.scdn.co/image/ab67616d0000b273ea6955840fe2438437250f86,1,Spring
206,Fog,Inside Out,Duster,Stratosphere,https://i.scdn.co/image/ab67616d0000b2732241587c8ce3d9051f4d4f74,80,Spring
207,Fog,i was all over her,salvia palth,melanchole,https://i.scdn.co/image/ab67616d0000b27375398280edcb0278b4516c48,82,Spring
208,Fog,Stars Will Fall,Duster,Capsule Losing Contact,https://i.scdn.co/image/ab67616d0000b273f638da8e77e449875219d378,73,Autumn
209,Fog,i saw you in a dream,The Japanese House,Good At Falling,https://i.scdn.co/image/ab67616d0000b2731e7432b0c27279e2540fdf28,59,Autumn
210,Fog,She's So Lovely,Beach House,Thank Your Lucky Stars,https://i.scdn.co/image/ab67616d0000b2733a742e77f706953b88daaf52,51,Spring
211,Fog,For the First Time,Mac DeMarco,This Old Dog,https://i.scdn.co/image/ab67616d0000b273d18fa8f63707115cb1b38f65,84,Spring
212,Fog,lavender blood,Fox Academy,Luxury Beverage,https://i.scdn.co/image/ab67616d0000b273c0ae9fe9e07c12e10ba54234,56,Autumn
213,Fog,"Call It Fate, Call It Karma",The Strokes,Comedown Machine,https://i.scdn.co/image/ab67616d0000b273f07ef193e0bb6a238ea37f0a,72,Autumn
214,Fog,Class of 2013,Mitski,"Retired from Sad, New Career in Business",https://i.scdn.co/image/ab67616d0000b27327b902dbec1dbc25a89100e3,0,Autumn
215,Fog,Stargirl Interlude,The Weeknd,Starboy,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a,85,Spring
216,Fog,Once More to See You,Mitski,Puberty 2,https://i.scdn.co/image/ab67616d0000b27329eb9ad9b9af34bbb54eb053,67,Spring
217,Fog,Sleep Walk,Deftones,Covers,https://i.scdn.co/image/ab67616d0000b27358df6181041c38412db1b253,63,Spring
218,Fog,You're the Only Good Thing in My Life,Cigarettes After Sex,Cry,https://i.scdn.co/image/ab67616d0000b273ced182a9a86195e9ba2a5183,62,Spring
219,Fog,I Love My Boyfriend,Princess Chelsea,The Loneliest Girl,https://i.scdn.co/image/ab67616d0000b273b09809f1216bc832b9dfbbef,12,Autumn
220,Fog,Pretty When You Cry,Lana Del Rey,Ultraviolence (Deluxe),https://i.scdn.co/image/ab67616d0000b2731624590458126fc8b8c64c2f,77,Autumn
221,Fog,you.,Oscar Lang,To Whom It May Concern,https://i.scdn.co/image/ab67616d0000b273518be10648dfed9a0754e344,58,Spring
222,Fog,Starry Eyes,Cigarettes After Sex,I.,https://i.scdn.co/image/ab67616d0000b2730879d25910f5f03e0927935e,61,Autumn
223,Fog,Dreaming of You,Cigarettes After Sex,I.,https://i.scdn.co/image/ab67616d0000b2730879d25910f5f03e0927935e,62,Autumn
224,Fog,Moon Song,Phoebe Bridgers,Punisher,https://i.scdn.co/image/ab67616d0000b273a91b75c9ef65ed8d760ff600,72,Autumn
225,Fog,Nude,Radiohead,In Rainbows,https://i.scdn.co/image/ab67616d0000b273de3c04b5fc750b68899b20a9,71,Autumn
226,Fog,She Likes Another Boy,Oscar Lang,She Likes Another Boy + Talk 2 U,https://i.scdn.co/image/ab67616d0000b2737b3ad981f403c36ce47bfde3,71,Autumn
227,Fog,Teenage Blue,Dreamgirl,Illuminaughty - EP,https://i.scdn.co/image/ab67616d0000b273d531c4f8109c10dbb42d1076,1,Autumn
228,Fog,Baby Came Home 2 / Valentines,The Neighbourhood,Wiped Out!,https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685,70,Autumn
229,Fog,Constellations,Duster,Stratosphere,https://i.scdn.co/image/ab67616d0000b2732241587c8ce3d9051f4d4f74,69,Spring
230,Fog,Blondie,Current Joys,Wild Heart,https://i.scdn.co/image/ab67616d0000b273aa34e56c440a5e8790b524c3,75,Autumn
231,Fog,One More Love Song,Mac DeMarco,This Old Dog,https://i.scdn.co/image/ab67616d0000b273d18fa8f63707115cb1b38f65,70,Spring
232,Fog,Me and the Birds,Duster,Contemporary Movement,https://i.scdn.co/image/ab67616d0000b273f2905338b1e6e07e167ee305,73,Autumn
233,Fog,Good Looking,Suki Waterhouse,Good Looking,https://i.scdn.co/image/ab67616d0000b2734b4fa8c1d615bfbf3f41e4b5,1,Autumn
234,Fog,Sextape,Deftones,Diamond Eyes,https://i.scdn.co/image/ab67616d0000b27372c2145d48f68917a7361b15,77,Spring
235,Fog,Me and My Husband,Mitski,Be the Cowboy,https://i.scdn.co/image/ab67616d0000b273c428f67b4a9b7e1114dfc117,77,Autumn
236,Fog,Andromeda,Weyes Blood,Titanic Rising,https://i.scdn.co/image/ab67616d0000b2730c64e752dec4c08362cc4a88,68,Spring
237,Fog,Daddy Issues,The Neighbourhood,Wiped Out!,https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685,86,Spring
238,Fog,Thunder,Lana Del Rey,Blue Banisters,https://i.scdn.co/image/ab67616d0000b2736946deb6f548e464b385ee0e,65,Spring
239,Fog,"Memorized - From ""This Is Us""",Blake Stadnik,"Memorized (From ""This Is Us"")",https://i.scdn.co/image/ab67616d0000b2737d1ea033de037da4854dcae6,43,Spring
240,Fog,The Wild,Mumford & Sons,Delta,https://i.scdn.co/image/ab67616d0000b273b678fef9d08013c39efb65db,0,Autumn
241,Fog,Delta,Mumford & Sons,Delta,https://i.scdn.co/image/ab67616d0000b273b678fef9d08013c39efb65db,0,Autumn
242,Fog,Walls,The Lumineers,Walls,https://i.scdn.co/image/ab67616d0000b273696f3d2d59aa4c54aca57549,58,Autumn
243,Fog,Work Song,Hozier,Hozier,https://i.scdn.co/image/ab67616d0000b27323bde4e85a5ca2e34b78f57b,56,Spring
244,Fog,Atlas: Three,Sleeping At Last,Atlas: Three,https://i.scdn.co/image/ab67616d0000b2738fe55d09fc01eb8677cd1c1b,35,Spring
245,Fog,Saturn,Sleeping At Last,Atlas: Space (Deluxe),https://i.scdn.co/image/ab67616d0000b273fc702e5800e7482e78b29c48,41,Spring
246,Fog,Favorite Part of Loving You,Corey Harper,Favorite Part of Loving You,https://i.scdn.co/image/ab67616d0000b27330fd6b09d53ffee24e9cd0ec,0,Spring
247,Fog,Crashing into You,Vance Joy,Nation of Two,https://i.scdn.co/image/ab67616d0000b2739ac709b94022896013465886,48,Spring
248,Fog,Georgia,Vance Joy,Dream Your Life Away (Special Edition),https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03,68,Spring
249,Fog,Meteor Showers,Andy Kong,Meteor Showers,https://i.scdn.co/image/ab67616d0000b27377501738abefc810605bdbe2,41,Autumn
250,Fog,Spirit Cold,Tall Heights,Neptune,https://i.scdn.co/image/ab67616d0000b273c0bb702fdc4ad2763934a060,53,Spring
251,Fog,Northern Wind,City and Colour,Little Hell,https://i.scdn.co/image/60aa2963c3b6126eed11b6c19ac21ccfce71f245,0,Autumn
252,Fog,Skinny Love,Bon Iver,"For Emma, Forever Ago",https://i.scdn.co/image/ab67616d0000b2730b1993db92eecc2dd5021293,1,Spring
253,Fog,Flicker,Niall Horan,Flicker (Deluxe),https://i.scdn.co/image/ab67616d0000b2735bac234d5511248b248caf36,66,Spring
254,Fog,Whistling Trees,Virginia Man,Let Us Be,https://i.scdn.co/image/ab67616d0000b27342118726aa715007f11a42d1,0,Autumn
255,Fog,One Last Song,Sam Smith,The Thrill Of It All (Special Edition),https://i.scdn.co/image/ab67616d0000b2735da90b8a4dd6060cbcc0a6d9,33,Autumn
256,Fog,Dreamer,LaPeer,In Blistering Cold,https://i.scdn.co/image/ab67616d0000b2732feb9ee38e2860a87e952b4b,31,Autumn
257,Fog,Sigh No More - BBC Live Session,Mumford & Sons,Sigh No More Sessions,https://i.scdn.co/image/ab67616d0000b273da7b6d0598ef70912c7b1554,0,Spring
258,Fog,Over the Hill,Wax//Wane,Over the Hill,https://i.scdn.co/image/ab67616d0000b273aceae472f4edcf5a6614260b,25,Spring
259,Fog,Dexter Hall.,Zach Adkins,Dexter Hall.,https://i.scdn.co/image/ab67616d0000b273a86e8b791b55ec91adb0e17c,11,Spring
260,Fog,Ophelia,The Lumineers,Cleopatra,https://i.scdn.co/image/ab67616d0000b273cd34380a48c22de3d0e475de,77,Autumn
261,Fog,Dance With Me,Phillip Phillips,Collateral,https://i.scdn.co/image/ab67616d0000b27322d30dee7738733b99774f9b,42,Spring
262,Fog,Better Man,Little Big Town,Better Man,https://i.scdn.co/image/ab67616d0000b273133a96966d9fd2733a2693e6,0,Spring
263,Fog,Already Mine,Us The Duo,Just Love,https://i.scdn.co/image/ab67616d0000b2739b3cbf0216c2db93037f97cb,1,Autumn
264,Fog,Beautiful Life,The Collection,Beautiful Life,https://i.scdn.co/image/ab67616d0000b273703c18eb3ef15fa3c5068f41,0,Spring
265,Fog,Cleopatra,The Lumineers,Cleopatra,https://i.scdn.co/image/ab67616d0000b273cd34380a48c22de3d0e475de,73,Autumn
266,Fog,Honey + Tea (Acoustic),Mōzi,Honey + Tea (Acoustic),https://i.scdn.co/image/ab67616d0000b2737869a776a7832ce4715f6336,38,Autumn
267,Fog,Am I Good Enough?,Nicholas Vivar,Am I Good Enough?,https://i.scdn.co/image/ab67616d0000b2734ff320e6e6fba424b728a920,2,Spring
268,Fog,the 1,Taylor Swift,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,80,Autumn
269,Fog,my tears ricochet,Taylor Swift,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,80,Autumn
270,Fog,seven,Taylor Swift,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,73,Spring
271,Fog,invisible string,Taylor Swift,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,76,Autumn
272,Fog,Better in My Head,Nicholas Vivar,Better in My Head,https://i.scdn.co/image/ab67616d0000b273e1081bcd9c64c8ef33f571a0,3,Spring
273,Fog,Sweater Weather,The Neighbourhood,I Love You.,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,91,Spring
274,Fog,Color,Hayden Everett,Color,https://i.scdn.co/image/ab67616d0000b2730d24a4786d0a04af4686bd98,0,Spring
275,Fog,Closer To Love,Mat Kearney,City of Black & White Revisited,https://i.scdn.co/image/ab67616d0000b273d72eaca96fc168fae25a5f88,29,Autumn
276,Fog,Who Are You,Hayden Everett,Who Are You,https://i.scdn.co/image/ab67616d0000b273157b073c3de0f816dcba5b1f,0,Autumn
277,Fog,Honeybee,The Head And The Heart,Living Mirage,https://i.scdn.co/image/ab67616d0000b273fdf544131327b836a8752713,67,Spring
278,Fog,the lakes - bonus track,Taylor Swift,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b2735fce26509342fe7c8f6dad3a,63,Autumn
279,Fog,Hallucinogenics,Matt Maeson,The Hearse,https://i.scdn.co/image/ab67616d0000b273b949f51efc4fe99370f3c4e4,36,Autumn
280,Fog,"Resentment (feat. Sturgill Simpson, Brian Wilson & Wrabel)",Kesha,High Road,https://i.scdn.co/image/ab67616d0000b273d4c5feb3ea3076bd6c97e901,41,Autumn
281,Fog,Heavy,Birdtalker,One,https://i.scdn.co/image/ab67616d0000b2735003661955594b735bac0566,51,Spring
282,Fog,Wilderness,Jon Bryant,Twenty Something,https://i.scdn.co/image/ab67616d0000b273f26e8ef6b64c1257f44e34cc,0,Autumn
283,Fog,Autumn's Song,Stephen Day,Undergrad Romance and the Moses in Me,https://i.scdn.co/image/ab67616d0000b2737591908439ba71735c087e4a,52,Spring
284,Fog,Grow As We Go,Ben Platt,Sing To Me Instead,https://i.scdn.co/image/ab67616d0000b273f77cc81c4679525b9f6b4447,64,Autumn
285,Fog,Loud,Hayden Everett,Hayden Everett,https://i.scdn.co/image/ab67616d0000b2734b273d3c169f4e414991d330,0,Autumn
286,Fog,Lonely (with benny blanco),Justin Bieber,Lonely (with benny blanco),https://i.scdn.co/image/ab67616d0000b27383b22beb73e2014b20159685,73,Autumn
287,Fog,‘tis the damn season,Taylor Swift,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,73,Autumn
288,Fog,tolerate it,Taylor Swift,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,76,Autumn
289,Fog,ivy,Taylor Swift,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,71,Autumn
290,Fog,cowboy like me,Taylor Swift,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,70,Autumn
291,Fog,Grand Canyon - Acoustic,Mat Kearney,Grand Canyon (Acoustic),https://i.scdn.co/image/ab67616d0000b273d1021be12ca00f7277b86c9c,28,Autumn
292,Fog,this is how you fall in love,Jeremy Zucker,this is how you fall in love,https://i.scdn.co/image/ab67616d0000b273dccb079c492cf99e02e3255b,0,Spring
293,Fog,Open Skies (Wildflower),The National Parks,Open Skies (Wildflower),https://i.scdn.co/image/ab67616d0000b273d6edfa681846b902876ae7dc,35,Spring
294,Fog,Evergreen,Jake Wesley Rogers,Evergreen,https://i.scdn.co/image/ab67616d0000b27332a5e2d221ccfe5005f056da,0,Autumn
295,Fog,Mockingbird,Ruston Kelly,Dying Star,https://i.scdn.co/image/ab67616d0000b273b57a8831e265d34d187790f3,57,Spring
296,Fog,Rivers and Roads,The Head And The Heart,The Head and the Heart,https://i.scdn.co/image/ab67616d0000b27313da76cd4e52cf6a9f166be4,0,Spring
297,Fog,Turntable,Dead Horses,My Mother the Moon,https://i.scdn.co/image/ab67616d0000b273d9d5d7be01c26c848a77968a,56,Autumn
298,Fog,Reds,Michigander,Where Do We Go From Here,https://i.scdn.co/image/ab67616d0000b273ac1bcd0d55ee38738e8a411c,39,Autumn
299,Fog,camera roll,Kacey Musgraves,star-crossed,https://i.scdn.co/image/ab67616d0000b273df169fbe45f0e633cb725462,50,Spring
300,Fog,angel,Kacey Musgraves,star-crossed,https://i.scdn.co/image/ab67616d0000b273df169fbe45f0e633cb725462,47,Spring
301,Fog,Wildfire,Cautious Clay,Deadpan Love,https://i.scdn.co/image/ab67616d0000b273e0c53fe97c86f896263266d0,62,Autumn
302,Fog,ocean eyes,Billie Eilish,dont smile at me,https://i.scdn.co/image/ab67616d0000b273a9f6c04ba168640b48aa5795,82,Spring
303,Fog,Easy On Me,Adele,Easy On Me,https://i.scdn.co/image/ab67616d0000b27350dba34377a595e35f81b0e4,84,Spring
304,Fog,Snow,Zach Bryan,DeAnn,https://i.scdn.co/image/ab67616d0000b273e2aa84b988e58703f8ed4e84,72,Spring
305,Fog,Put Me in the Ground (feat. Austin Sawyer),Daniel Nunnelee,Put Me in the Ground (feat. Austin Sawyer),https://i.scdn.co/image/ab67616d0000b273ac3052ddd15d69237a37e7af,49,Autumn
306,Fog,Doppelgänger,Joshua Bassett,Doppelgänger,https://i.scdn.co/image/ab67616d0000b2737fa96322584090fe2f1ee6a0,56,Autumn
307,Fog,Carolina - From The Motion Picture “Where The Crawdads Sing”,Taylor Swift,Carolina (From The Motion Picture “Where The Crawdads Sing”),https://i.scdn.co/image/ab67616d0000b2732c683c1b9fa1b711499408f7,69,Spring
308,Fog,Big Mountain,Wormy,I'm Sweating All the Time,https://i.scdn.co/image/ab67616d0000b273ee3cc679ae907b4ecf009063,40,Autumn
309,Fog,Heather,Conan Gray,Kid Krow,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,88,Autumn
310,Fog,In My Head,Bedroom,In My Head,https://i.scdn.co/image/ab67616d0000b2734acc69ee311bd5c736c88f34,1,Spring
311,Fog,Marcel,Her's,Songs of Her's,https://i.scdn.co/image/ab67616d0000b273fc1bc1cf80c431c2bdbde601,66,Autumn
312,Fog,Hello?,Clairo,diary 001,https://i.scdn.co/image/ab67616d0000b273bf94e27360806b5aa5025f93,69,Spring
313,Fog,Cigarette Daydreams,Cage The Elephant,Melophobia,https://i.scdn.co/image/ab67616d0000b2739166a9093ea242eed64d21c6,2,Autumn
314,Fog,Lookalike,Conan Gray,Sunset Season,https://i.scdn.co/image/ab67616d0000b2731da538ded5176a399722e24a,71,Spring
315,Fog,Make Me Your Queen,Declan McKenna,What Do You Think About the Car?,https://i.scdn.co/image/ab67616d0000b273ec8be21d32e663885fbb244e,61,Spring
316,Fog,Cigarettes out the Window,TV Girl,Who Really Cares,https://i.scdn.co/image/ab67616d0000b27317be70ce1bd38ac1ab54fe08,1,Spring
317,Fog,Mystery of Love,Sufjan Stevens,Call Me By Your Name (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2730db3901606954f424070ff01,69,Autumn
318,Fog,You Get Me So High,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,84,Spring
319,Fog,Sad Girl,Valley Boy,Thursday Friday,https://i.scdn.co/image/ab67616d0000b273f3d867176e65e2ba0bad57bc,0,Spring
320,Fog,As the World Caves In - Album Mix,Matt Maltese,Bad Contestant,https://i.scdn.co/image/ab67616d0000b273e58e671b6a5be353192ea15b,0,Spring
321,Fog,Laughing on the Outside,FLOOR CRY,Laughing on the Outside,https://i.scdn.co/image/ab67616d0000b2731fa273089a8876035535eaa9,30,Autumn
322,Fog,Star Shopping,Lil Peep,Star Shopping,https://i.scdn.co/image/ab67616d0000b273e813c020ab6245eae154ec16,14,Spring
323,Fog,National Anthem,Lana Del Rey,Born To Die - The Paradise Edition,https://i.scdn.co/image/ab67616d0000b273ebc8cfac8b586bc475b04918,73,Autumn
324,Fog,affection,BETWEEN FRIENDS,we just need some time together,https://i.scdn.co/image/ab67616d0000b273641659fda6c66fc62d34b7c0,5,Autumn
325,Fog,Mariners Apartment Complex,Lana Del Rey,Norman Fucking Rockwell!,https://i.scdn.co/image/ab67616d0000b273879e9318cb9f4e05ee552ac9,73,Autumn
326,Fog,Drunk on Halloween,Wallows,Drunk on Halloween,https://i.scdn.co/image/ab67616d0000b273625e2230ea125db15e89098e,58,Spring
327,Fog,Master of None,Beach House,Beach House,https://i.scdn.co/image/ab67616d0000b27372c5265c12fd8effdc006b75,63,Autumn
328,Fog,Xannax,Jason Miyagi,Xannax,https://i.scdn.co/image/ab67616d0000b27321e776a30d6050bd422546b0,54,Autumn
329,Fog,Lindsay Lohan Circa 2009,No Potion,Lindsay Lohan Circa 2009,https://i.scdn.co/image/ab67616d0000b273129343e07230c8a1d4243b1e,25,Spring
330,Fog,Video Games,Lana Del Rey,Born To Die - The Paradise Edition,https://i.scdn.co/image/ab67616d0000b273ebc8cfac8b586bc475b04918,78,Spring
331,Fog,Not Allowed,TV Girl,Who Really Cares,https://i.scdn.co/image/ab67616d0000b27317be70ce1bd38ac1ab54fe08,4,Spring
332,Fog,As the World Caves In,Matt Maltese,As the World Caves In,https://i.scdn.co/image/ab67616d0000b27367d0cba50eae9026b8958755,73,Autumn
333,Fog,People Watching,Conan Gray,People Watching,https://i.scdn.co/image/ab67616d0000b2735597dc66a5d954fca364f264,69,Spring
334,Fog,moment,Vierre Cloud,moment,https://i.scdn.co/image/ab67616d0000b273716278881a0a609adf14ffc5,80,Spring
335,Fog,Twin Size Mattress,The Front Bottoms,Talon of the Hawk,https://i.scdn.co/image/ab67616d0000b273a45702df2f66a261a1a5318c,2,Autumn
336,Fog,Jealous,Eyedress,Let's Skip to the Wedding,https://i.scdn.co/image/ab67616d0000b273af1e6cfa7354e35afda4c92b,1,Spring
337,Fog,Something Real,Lameboysharp,Something Real,https://i.scdn.co/image/ab67616d0000b273f29d37f22d706abd810738fd,54,Autumn
338,Fog,SLOW DANCING IN THE DARK,Joji,BALLADS 1,https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2,84,Autumn
339,Fog,Hung up on You,Tate McRae,Hung up on You,https://i.scdn.co/image/ab67616d0000b273fe10ac7e36eb15a440637f23,0,Autumn
340,Fog,Come a Little Closer,Cage The Elephant,Melophobia,https://i.scdn.co/image/ab67616d0000b273fb1cb900d28642e668d77b12,74,Autumn
341,Fog,Heart,Diego Mcn,Heart,https://i.scdn.co/image/ab67616d0000b2732bc134854f8daf90792852cb,0,Autumn
342,Fog,Daddy Issues (Remix) feat. Syd,The Neighbourhood,Daddy Issues (Remix) feat. Syd,https://i.scdn.co/image/ab67616d0000b2738b6204ac018967b6388c703d,74,Autumn
343,Fog,Bang Bang Bang Bang,Sohodolls,Ribbed Music For The Numb Generation,https://i.scdn.co/image/ab67616d0000b273a57ae6e8c3df0d8f0b050cf7,67,Autumn
344,Fog,Little Dark Age,MGMT,Little Dark Age,https://i.scdn.co/image/ab67616d0000b273b47d309281c66820b7137f5d,82,Spring
345,Fog,Rhinestone Eyes,Gorillaz,Plastic Beach,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985,79,Autumn
346,Fog,Homage,Mild High Club,Skiptracing,https://i.scdn.co/image/ab67616d0000b27396bc7d5bd0b6488de76598ab,78,Autumn
347,Fog,Hayloft,Mother Mother,O My Heart,https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c,77,Spring
348,Fog,Devil Town,Cavetown,Cavetown,https://i.scdn.co/image/ab67616d0000b2739ed6b04a8fe894a9204630f6,77,Autumn
349,Fog,we fell in love in october,girl in red,we fell in love in october / forget her,https://i.scdn.co/image/ab67616d0000b273eb13fbc012815ea6e834e842,18,Spring
